Created date,Case Type,Subtype,Reason,Customer reply count,Source,Ticket ID,Agent name,Subject
2020-09-15 9:20:23 PM,Shipping / Delivery,Change Request,Color Change,1,email,11374,B. C.,Can I change the color
2020-09-15 10:02:36 PM,Cancellations / Returns,Cancel Request,Canceled: Refused to State,2,email,11375,L. R.,Canceling my order
2020-09-15 11:12:31 PM,Partnership / Marketing,Opportunities,Partnerships,0,email,11376,N. D.,harvest  what you want
2020-09-15 11:44:39 PM,Partnership / Marketing,Opportunities,Partnerships,0,email,11377,B. C.,Re: TEMPO PURCHASE
2020-09-16 12:09:53 AM,Fitness / Content,Live Classes,Availability,1,email,11378,G.H. ,Tempo Studio Membership in Japan
2020-09-16 2:26:14 AM,Partnership / Marketing,Opportunities,Partnerships,0,email,11379,B. C.,Partnership - Tempo - Jordan / Middle East
2020-09-16 4:09:41 AM,Cancellations / Returns,Cancel Request,Canceled: Changes to Living Situation,2,email,11380,L. R.,Fwd: Your receipt from Tempo
2020-09-16 4:38:47 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11381,G.H. ,Order# 1877-7399
2020-09-16 5:19:37 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11382,G.H. ,Tracking please
2020-09-16 5:23:18 AM,Fitness / Content,Live Classes,Recordings,0,email,11383,G.H. ,One more question
2020-09-16 5:31:44 AM,Shipping / Delivery,Shipping Details,Delivery Overview,0,email,11384,N. D.,Delivery time
2020-09-16 5:59:48 AM,Cancellations / Returns,Cancel Request,Canceled: Taking Too Long,2,email,11385,L. R.,B2621
2020-09-16 6:05:42 AM,Sales,Promotions / Discounts,Active Promotions,0,email,11386,G.H. ,Purchasing Tempo
2020-09-16 6:09:36 AM,General Inquiry,Product Specs,General Specs,2,email,11387,G.H. ,Tempo cabinet
2020-09-16 6:19:47 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11388,B. C.,Tempo order
2020-09-16 6:36:55 AM,Cancellations / Returns,Cancel Request,Canceled: Taking Too Long,1,chat,11389,L. R.,Conversation with User
2020-09-16 8:07:42 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11390,D. W.,Conversation with User
2020-09-16 8:08:28 AM,Cancellations / Returns,Cancel Request,Canceled: Taking Too Long,1,email,11391,L. R.,Re: Order B2812 confirmed
2020-09-16 8:16:10 AM,Partnership / Marketing,Opportunities,Partnerships,0,email,11392,L. R.,CinemaCon 2021
2020-09-16 8:32:08 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11393,G.H. ,Re: Your ‪Tempo‬ receipt [#1114-3437]
2020-09-16 8:34:33 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11394,G.H. ,Status of Order
2020-09-16 8:49:40 AM,Cancellations / Returns,Cancel Request,Canceled: Refused to State,0,email,11395,B. C.,Fwd: ? It's time to schedule your Tempo LMH US delivery! ?
2020-09-16 8:54:33 AM,Cancellations / Returns,Cancel Request,Canceled: Delivery Expectations,3,chat,11396,L. R.,Conversation with User
2020-09-16 9:00:30 AM,Technical Issues,Heart Rate Monitor,Failed to connect,0,chat,11397,M. V.,Tempo Support - HRM
2020-09-16 9:00:35 AM,General Inquiry,Accessories,Weights,0,chat,11398,D. W.,Weights
2020-09-16 9:01:12 AM,Sales,Delivery Info,International Delivery,0,chat,11399,M. V.,Tempo Support - Canada
2020-09-16 9:02:11 AM,Sales,Promotions / Discounts,Active Promotions,0,chat,11400,B. C.,Conversation with User
2020-09-16 9:02:35 AM,Sales,Promotions / Discounts,First Responder,0,chat,11401,D. W.,Healthcare Promo
2020-09-16 9:04:37 AM,General Inquiry,Product Specs,General Specs,0,chat,11402,B. C.,Conversation with User
2020-09-16 9:04:51 AM,Sales,Promotions / Discounts,Active Promotions,0,chat,11403,D. W.,Promo code
2020-09-16 9:05:16 AM,Sales,Promotions / Discounts,First Responder,0,chat,11404,G.H. ,Conversation with User
2020-09-16 9:05:49 AM,Sales,Purchasing Info,Pricing,0,chat,11405,D. W.,Shipping cost
2020-09-16 9:06:23 AM,Sales,Delivery Info,Delivery Expectations,0,chat,11406,D. W.,ETA
2020-09-16 9:07:35 AM,General Inquiry,Accessories,Weights,0,chat,11407,D. W.,Add Weights
2020-09-16 9:08:24 AM,General Inquiry,Support,Hours of Availability,0,chat,11408,N. D.,Conversation with User
2020-09-16 9:09:18 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11409,N. D.,Thank you for contacting Tempo!
2020-09-16 9:12:16 AM,Sales,Promotions / Discounts,Active Promotions,0,chat,11410,A. W. ,Thank you for reaching out!
2020-09-16 9:12:30 AM,Sales,Purchasing Info,Pricing,0,chat,11411,G.H. ,Conversation with User
2020-09-16 9:12:37 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11412,M. V.,Tempo Support - Delivery Window
2020-09-16 9:12:56 AM,Sales,Delivery Info,International Delivery,0,chat,11413,A. W. ,Thank you for reaching out!
2020-09-16 9:13:21 AM,General Inquiry,Accessories,Weights,0,chat,11414,A. W. ,Thank you for reaching out!
2020-09-16 9:13:48 AM,Account / Billing,Account,Account Creation,0,chat,11415,N. D.,Thank you for contacting Tempo
2020-09-16 9:13:50 AM,Sales,Delivery Info,Delivery Expectations,0,chat,11417,A. W. ,Thank you for reaching out!
2020-09-16 9:13:50 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11416,M. V.,Tempo Support
2020-09-16 9:14:15 AM,Sales,Delivery Info,Delivery Expectations,0,chat,11418,A. W. ,Thank you for reaching out!
2020-09-16 9:14:44 AM,Sales,Delivery Info,Delivery Expectations,0,chat,11419,A. W. ,Thank you for reaching out!
2020-09-16 9:17:50 AM,Account / Billing,Membership,Membership Fees,0,chat,11420,M. V.,Tempo Support
2020-09-16 9:18:16 AM,Fitness / Content,Class Requests,Filters,0,chat,11421,A. W. ,Thank you for reaching out!
2020-09-16 9:22:43 AM,Shipping / Delivery,Delivery Issues,WGS Fail,1,email,11422,G.H. ,Set up
2020-09-16 9:26:31 AM,General Inquiry,Install / Setup,Installation Process,0,chat,11423,D. W.,Specs
2020-09-16 9:47:59 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11424,M. V.,Tempo Support
2020-09-16 9:49:48 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11425,D. W.,Delivery Window
2020-09-16 9:52:32 AM,Cancellations / Returns,Cancel Request,Canceled: Changes to Living Situation,3,email,11426,L. R.,cancel order 65abe7b1
2020-09-16 10:00:42 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11427,M. V.,Tempo Support - Delivery Window
2020-09-16 10:02:07 AM,Partnership / Marketing,Mailing Lists,Marketing Emails,0,chat,11428,M. V.,Tempo Support - XPO Spam Emailing
2020-09-16 10:17:38 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11429,M. V.,Tempo Support
2020-09-16 10:21:19 AM,Fitness / Content,Class Requests,Other Classes,0,chat,11430,N. D.,Conversation with User
2020-09-16 10:21:30 AM,Sales,Hot Lead,Undecided,0,chat,11431,M. V.,Tempo Support
2020-09-16 10:22:02 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11432,M. V.,Tempo Support
2020-09-16 10:22:53 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11433,M. V.,Thank you for contacting Tempo
2020-09-16 10:25:36 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11434,M. V.,Tempo Support
2020-09-16 10:26:07 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11435,N. D.,Order 518f13f0 status
2020-09-16 10:26:51 AM,Sales,Hot Lead,Undecided,0,chat,11436,M. V.,Tempo Support
2020-09-16 10:33:48 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11437,M. V.,Thank you for contacting Tempo
2020-09-16 10:35:37 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11438,B. C.,Order Update
2020-09-16 10:44:20 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11440,N. D.,Thank you for contacting Tempo
2020-09-16 10:44:38 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11441,M. V.,Tempo Support
2020-09-16 10:46:13 AM,General Inquiry,Product Specs,General Specs,0,chat,11442,M. V.,Tempo Support
2020-09-16 10:50:59 AM,General Inquiry,Install / Setup,Installation Process,0,chat,11443,M. V.,Tempo Support
2020-09-16 10:51:43 AM,Fitness / Content,Class Requests,Other Classes,0,chat,11444,A. W. ,Thank you for reaching out!
2020-09-16 10:53:51 AM,Technical Issues,Content / Feedback,Missing Class,0,chat,11445,A. W. ,Thank you for reaching out!
2020-09-16 10:57:56 AM,Account / Billing,Membership,Membership Inquiry,0,chat,11446,G.H. ,Conversation with User
2020-09-16 11:05:33 AM,Technical Issues,Screen,Failed to power on,3,email,11447,N. D.,Video of blank screen
2020-09-16 11:08:51 AM,Account / Billing,Order Details,Billing Issues,2,email,11448,G.H. ,I ordered the tempo
2020-09-16 11:16:23 AM,Technical Issues,Network,WiFi Antenna,0,chat,11450,D. W.,Network Issue
2020-09-16 11:18:33 AM,Sales,Promotions / Discounts,First Responder,0,email,11451,A. W. ,Healthcare workers discount
2020-09-16 11:50:13 AM,Account / Billing,Affirm,Affirm Inquiry,2,email,11452,B. C.,"FW: Automatic payment scheduled for Sep 20, 2020"
2020-09-16 11:52:24 AM,Sales,Demos,Retail Demo,0,chat,11453,D. W.,Retail Presence
2020-09-16 11:54:28 AM,Account / Billing,Account,Account Creation,0,chat,11454,J. M.,Subscription
2020-09-16 11:59:42 AM,Sales,Purchasing Info,Pricing,1,email,11455,B. C.,Interest
2020-09-16 12:02:52 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11456,M. V.,Tempo Support
2020-09-16 12:06:43 PM,General Inquiry,Product Specs,General Specs,0,chat,11457,D. W.,Specs
2020-09-16 12:07:59 PM,Account / Billing,Account,Account Creation,0,chat,11458,M. V.,Tempo Support
2020-09-16 12:08:39 PM,Sales,Promotions / Discounts,First Responder,1,email,11459,A. W. ,Healthcare Worker discount
2020-09-16 12:09:58 PM,Fitness / Content,Live Classes,Availability,0,chat,11460,A. W. ,Thank you for reaching out!
2020-09-16 12:26:39 PM,Cancellations / Returns,Cancel Request,Canceled: Changes to Living Situation,1,email,11461,L. R.,Order cancelation
2020-09-16 12:29:13 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11462,G.H. ,Conversation with User
2020-09-16 12:33:15 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11463,G.H. ,Conversation with User
2020-09-16 12:36:15 PM,General Inquiry,Accessories,Benches,0,email,11464,N. D.,Questions
2020-09-16 12:43:32 PM,Sales,Purchasing Info,Payment Timing,0,chat,11465,D. W.,Purchase Structure
2020-09-16 1:00:00 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11467,D. W.,Re: Your receipt from Tempo
2020-09-16 1:00:56 PM,Account / Billing,Transaction Failure,Failed Order,0,chat,11468,D. W.,Possible Failed Order
2020-09-16 1:03:24 PM,Technical Issues,Network,WiFi Antenna,1,chat,11469,M. V.,Tempo Support - Wifi Issue
2020-09-16 1:09:03 PM,General Inquiry,Accessories,Weights,0,chat,11470,N. D.,Conversation with User
2020-09-16 1:17:23 PM,Sales,Promotions / Discounts,First Responder,0,email,11471,A. W. ,Healthcare Worker Discount
2020-09-16 1:22:26 PM,Account / Billing,Membership,Membership Inquiry,0,chat,11472,N. D.,Conversation with User
2020-09-16 1:27:50 PM,Shipping / Delivery,Shipping Details,Delivery Window,1,email,11473,D. W.,Tempo Delivery
2020-09-16 1:29:34 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11474,A. W. ,Thank you for reaching out!
2020-09-16 1:30:52 PM,Technical Issues,Camera,Failed to Connect 3D Sensor,2,email,11475,D. W.,Camera again
2020-09-16 1:33:18 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11476,N. D.,Conversation with User
2020-09-16 1:40:14 PM,Shipping / Delivery,Delivery Issues,Late Delivery,0,chat,11477,A. W. ,Thank you for reaching out!
2020-09-16 1:40:21 PM,Sales,Hot Lead,Undecided,0,chat,11478,M. V.,Tempo Support
2020-09-16 1:41:08 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11479,M. V.,Tempo Support
2020-09-16 1:42:15 PM,Sales,Promotions / Discounts,Military,1,email,11480,B. C.,Military Discount
2020-09-16 1:49:00 PM,Sales,Promotions / Discounts,Military,0,email,11481,A. W. ,Military Discount
2020-09-16 1:50:11 PM,Shipping / Delivery,Missing Item(s),Weights,0,chat,11482,A. W. ,Thank you for reaching out!
2020-09-16 1:51:49 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11483,G.H. ,Re: Tempo - Order Status
2020-09-16 1:52:02 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11484,M. V.,"Hello, order 82710"
2020-09-16 1:54:33 PM,Sales,Hot Lead,Purchase,0,chat,11485,N. D.,Thank you for contacting Tempo!
2020-09-16 2:02:14 PM,Shipping / Delivery,Shipping Details,Delivery Overview,6,twitter,11486,B. C.,thebeatsalive @robdaemon @DisneyDragon @TrainWithTempo Hey manny.  How long ago did you order it? I ordered mid aug and I'm wondering if I will get it before Xmas!  Lol
2020-09-16 2:10:03 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11487,M. V.,Tempo Support - Out of Town during delivery window
2020-09-16 2:10:18 PM,Sales,Hot Lead,Undecided,0,chat,11488,M. V.,Tempo Support
2020-09-16 2:11:05 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11489,M. V.,Order status
2020-09-16 2:12:32 PM,Shipping / Delivery,Shipping Details,Delivery Window,1,email,11490,G.H. ,Status of order
2020-09-16 2:16:21 PM,Cancellations / Returns,Cancel Request,Cancellation Policy,2,email,11491,L. R.,request to cancel tempo order
2020-09-16 2:23:04 PM,Cancellations / Returns,Cancel Request,Canceled: Taking Too Long,0,chat,11492,L. R.,Cancel Request
2020-09-16 2:29:35 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11493,G.H. ,Conversation with User
2020-09-16 2:58:17 PM,Technical Issues,Network,JavaScript Error,2,email,11495,J. M.,Javascript error
2020-09-16 2:58:39 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11496,G.H. ,Status of order
2020-09-16 3:02:27 PM,Cancellations / Returns,Cancel Request,Canceled: Refused to State,0,email,11497,G.H. ,Re: Order B2539 confirmed
2020-09-16 3:08:13 PM,Technical Issues,Network,WiFi Antenna,2,email,11498,A. S. ,New tempo won’t start 
2020-09-16 3:08:22 PM,Shipping / Delivery,Shipping Details,Delivery Window,1,email,11499,G.H. ,Fwd: Tempo - What to expect next with your order
2020-09-16 3:13:14 PM,Technical Issues,Heart Rate Monitor,Charging,0,email,11500,B. C.,Heart monitor issues
2020-09-16 3:16:39 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11501,D. W.,Delivery ETA
2020-09-16 3:17:11 PM,Technical Issues,Network,JavaScript Error,0,email,11502,N. D.,Issues with new tempo
2020-09-16 3:17:52 PM,Shipping / Delivery,Delivery Issues,Other Delivery Issue,0,chat,11503,A. W. ,Thank you for reaching out!
2020-09-16 3:28:19 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11504,G.H. ,Re: Tempo - What to expect next with your order
2020-09-16 3:59:55 PM,Technical Issues,Network,JavaScript Error,0,chat,11505,A. W. ,Thank you for reaching out!
2020-09-16 4:04:06 PM,Shipping / Delivery,Shipping Details,Delivery Overview,8,email,11506,G.H. ,Setup and Delivery
2020-09-16 4:04:20 PM,General Inquiry,Location,General Placement,0,chat,11507,N. D.,Conversation with User
2020-09-16 4:11:00 PM,Account / Billing,Account,Subscription Not Active,0,email,11508,G.H. ,Re: Coming soon to Tempo: live classes
2020-09-16 4:18:26 PM,General Inquiry,Support,Phone Availability,0,email,11509,A. W. ,
2020-09-16 4:23:53 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11510,G.H. ,When can I expect delivery
2020-09-16 4:38:31 PM,Shipping / Delivery,Shipping Details,Delivery Window,1,email,11511,G.H. ,Order update
2020-09-16 4:39:44 PM,Shipping / Delivery,Shipping Details,Expedited Delivery,1,email,11512,G.H. ,Order question
2020-09-16 4:49:46 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,chat,11513,G.H. ,Conversation with User
2020-09-16 5:04:57 PM,Technical Issues,Network,Network Selection Loop,0,chat,11514,A. W. ,Thank you for reaching out!
2020-09-16 5:05:09 PM,Sales,Hot Lead,Purchase,0,chat,11515,M. V.,Tempo Support
2020-09-16 5:05:35 PM,General Inquiry,Accessories,Weights,0,chat,11516,M. V.,Conversation with User
2020-09-16 5:17:49 PM,General Inquiry,Location,General Placement,0,email,11517,N. D.,RE: Tempo - Order Status
2020-09-16 6:12:20 PM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11518,N. D.,When is my tempo coming
2020-09-16 6:24:37 PM,Sales,Promotions / Discounts,First Responder,1,email,11519,A. S. ,Interested in tempo
2020-09-16 6:35:36 PM,Shipping / Delivery,Change Request,Color Change,0,email,11520,D. M.,Re: Order B3069 confirmed
2020-09-16 7:05:59 PM,Shipping / Delivery,Shipping Details,Delivery Window,3,email,11521,G.H. ,Order status
2020-09-16 7:20:17 PM,Fitness / Content,Health / Safety,Pregnancy,0,chat,11522,A. W. ,Conversation with User
2020-09-16 7:54:27 PM,Shipping / Delivery,Shipping Details,Delivery Window,2,chat,11523,N. D.,Thank you for contacting Tempo
2020-09-16 11:54:20 PM,Partnership / Marketing,Opportunities,Partnerships,0,email,11525,N. D.,RE: Virtual Personal Training
2020-09-17 1:34:40 AM,Partnership / Marketing,Opportunities,Partnerships,0,email,11526,N. D.,Tempo for SEA
2020-09-17 3:34:05 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11528,G.H. ,Re: Your receipt from Tempo
2020-09-17 4:21:43 AM,Shipping / Delivery,Shipping Details,Delivery Overview,1,email,11529,N. D.,Ordering
2020-09-17 5:10:46 AM,Account / Billing,Account,Password Reset,0,email,11530,B. C.,FW:Reset Your Tempo password
2020-09-17 5:28:10 AM,Cancellations / Returns,Cancel Request,Canceled: Refused to State,2,email,11531,L. R.,cancelling order
2020-09-17 5:54:35 AM,Partnership / Marketing,Opportunities,Partnerships,0,email,11532,N. D.,Applover - cooperation
2020-09-17 6:09:26 AM,Shipping / Delivery,Shipping Details,Delivery Overview,0,email,11533,N. D.,Tempo order
2020-09-17 6:25:46 AM,Duplicate,,,0,chat,11534,B. C.,Conversation with User
2020-09-17 7:08:51 AM,Technical Issues,Network,Buffering,0,chat,11535,B. C.,Conversation with User
2020-09-17 7:14:34 AM,Shipping / Delivery,Shipping Details,Delivery Overview,1,email,11536,N. D.,Delivery delay
2020-09-17 7:36:51 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11538,G.H. ,Re: Order B2960 confirmed
2020-09-17 7:56:16 AM,Account / Billing,Membership,Membership Inquiry,0,email,11539,A. S. ,Subscription
2020-09-17 7:56:47 AM,Sales,Promotions / Discounts,Military,2,email,11540,A. S. ,Military discount?
2020-09-17 8:16:07 AM,Cancellations / Returns,Cancel Request,Canceled: Refused to State,0,email,11541,G.H. ,Order cancelation
2020-09-17 8:18:24 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,email,11542,G.H. ,Checking in on delivery date
2020-09-17 8:21:15 AM,Shipping / Delivery,Shipping Details,Delivery Window,0,twitter,11543,B. C.,My @TrainWithTempo arrives today! I'm ready for all the weight training. 
